date,store,category,product,supplier,unit_price,discount_pct,sell_price,demand,units_sold,lost_sales,revenue,opening_stock,closing_stock,reorder_point,reorder_qty,reordered,ordered_qty,received_qty,stockout,promo_event,lead_time_days,on_time_rate,defect_rate,supplier_delay
2023-06-08,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,37,37,0,1850.0,169,132,143,389,1,389,0,0,0,8,0.86,0.06,1
2023-06-09,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,41,41,0,2050.0,132,91,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-10,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,53,53,0,2385.0,91,38,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-11,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,31,31,0,1550.0,38,7,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-12,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,33,7,26,350.0,7,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-06-13,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,33,0,33,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-06-14,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,33,0,33,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-06-15,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,39,0,39,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-06-16,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,31,0,31,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-06-17,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,37,0,37,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-06-18,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,45,45,0,1800.0,389,344,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-06-19,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,38,38,0,1900.0,344,306,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-20,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,40,40,0,1700.0,306,266,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-21,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,32,32,0,1600.0,266,234,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-22,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,32,32,0,1600.0,234,202,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-23,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,32,32,0,1600.0,202,170,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-24,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,32,32,0,1600.0,170,138,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-06-25,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,66,66,0,3300.0,138,72,143,389,0,0,0,0,1,8,0.86,0.06,0
2023-06-26,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,44,44,0,2200.0,72,28,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-06-27,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,42,28,14,1260.0,28,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-06-28,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,61,0,61,0.0,0,0,143,389,0,0,0,1,1,8,0.86,0.06,0
2023-06-29,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,36,0,36,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-06-30,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,39,0,39,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-01,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,57,0,57,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-02,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,62,62,0,2635.0,389,327,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-07-03,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,42,42,0,2100.0,327,285,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-04,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,45,45,0,2250.0,285,240,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-05,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,48,48,0,2400.0,240,192,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-06,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,43,43,0,2150.0,192,149,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-07,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,46,46,0,1840.0,149,103,143,389,1,389,0,0,0,8,0.86,0.06,1
2023-07-08,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,56,56,0,2800.0,103,47,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-09,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,58,47,11,2350.0,47,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-10,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,29,0,29,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-11,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,41,0,41,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-12,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,34,0,34,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-13,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,55,0,55,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-14,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,57,0,57,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-15,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,55,0,55,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-16,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,76,0,76,0.0,0,0,143,389,0,0,0,1,1,8,0.86,0.06,0
2023-07-17,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,55,55,0,2750.0,389,334,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-07-18,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,39,39,0,1950.0,334,295,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-19,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,48,48,0,2400.0,295,247,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-20,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,51,51,0,2550.0,247,196,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-21,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,42,42,0,1785.0,196,154,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-22,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,41,41,0,2050.0,154,113,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-07-23,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,50,50,0,2500.0,113,63,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-24,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,54,54,0,2700.0,63,9,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-07-25,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,39,9,30,450.0,9,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-26,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,47,0,47,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-27,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,41,0,41,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-28,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,38,0,38,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-29,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,47,0,47,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-07-30,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,67,67,0,3350.0,389,322,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-07-31,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,48,48,0,2160.0,322,274,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-01,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,52,52,0,2600.0,274,222,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-02,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,32,32,0,1600.0,222,190,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-03,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,45,45,0,1912.5,190,145,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-04,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,44,44,0,2200.0,145,101,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-08-05,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,52,52,0,2600.0,101,49,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-06,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,59,49,10,2082.5,49,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-07,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,46,0,46,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-08,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,44,0,44,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-09,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,41,0,41,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-10,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,56,0,56,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-11,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,41,0,41,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-12,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,60,60,0,3000.0,389,329,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-08-13,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,72,72,0,3240.0,329,257,143,389,0,0,0,0,1,8,0.86,0.06,0
2023-08-14,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,43,43,0,2150.0,257,214,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-15,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,37,37,0,1850.0,214,177,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-16,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,41,41,0,2050.0,177,136,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-08-17,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,41,41,0,1947.5,136,95,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-18,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,40,40,0,2000.0,95,55,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-19,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,50,50,0,2500.0,55,5,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-20,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,45,5,40,250.0,5,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-21,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,57,0,57,0.0,0,0,143,389,0,0,0,1,1,8,0.86,0.06,0
2023-08-22,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,43,0,43,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-23,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,47,0,47,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-08-24,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,39,39,0,1950.0,389,350,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-08-25,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,40,40,0,2000.0,350,310,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-26,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,52,52,0,2210.0,310,258,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-27,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,52,52,0,2600.0,258,206,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-28,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,36,36,0,1620.0,206,170,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-29,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,35,35,0,1750.0,170,135,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-08-30,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,43,43,0,2150.0,135,92,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-08-31,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,37,37,0,1850.0,92,55,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-01,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,34,34,0,1700.0,55,21,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-02,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,53,21,32,1050.0,21,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-03,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,42,0,42,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-04,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,45,0,45,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-05,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,49,0,49,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-06,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,42,42,0,2100.0,389,347,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-09-07,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,41,41,0,2050.0,347,306,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-08,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,46,46,0,2300.0,306,260,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-09,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,49,49,0,2450.0,260,211,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-10,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,55,55,0,2750.0,211,156,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-11,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,40,40,0,2000.0,156,116,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-09-12,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,37,37,0,1480.0,116,79,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-13,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,48,48,0,2280.0,79,31,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-14,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,40,31,9,1550.0,31,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-15,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,43,0,43,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-16,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,44,0,44,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-17,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,44,0,44,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-18,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,48,0,48,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-19,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,39,39,0,1950.0,389,350,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-09-20,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,48,48,0,2400.0,350,302,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-21,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,30,30,0,1500.0,302,272,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-22,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,29,29,0,1160.0,272,243,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-23,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,49,49,0,2082.5,243,194,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-24,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,57,57,0,2565.0,194,137,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-09-25,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,36,36,0,1800.0,137,101,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-26,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,41,41,0,2050.0,101,60,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-27,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,35,35,0,1750.0,60,25,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-09-28,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,40,25,15,1250.0,25,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-29,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,46,0,46,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-09-30,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,41,0,41,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-01,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,69,0,69,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-02,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,48,48,0,1920.0,389,341,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-10-03,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,47,47,0,2115.0,341,294,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-04,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,59,59,0,2950.0,294,235,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-05,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,55,55,0,2200.0,235,180,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-06,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,50,50,0,2500.0,180,130,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-10-07,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,79,79,0,3555.0,130,51,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-08,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,85,51,34,2550.0,51,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-09,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,81,0,81,0.0,0,0,143,389,0,0,0,1,1,8,0.86,0.06,0
2023-10-10,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,57,0,57,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-11,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,51,0,51,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-12,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,62,0,62,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-13,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,60,0,60,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-14,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,69,69,0,3450.0,389,320,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-10-15,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,64,64,0,3200.0,320,256,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-16,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,54,54,0,2700.0,256,202,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-17,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,54,54,0,2565.0,202,148,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-18,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,62,62,0,3100.0,148,86,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-10-19,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,52,52,0,2600.0,86,34,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-20,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,73,34,39,1700.0,34,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-21,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,72,0,72,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-22,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,73,0,73,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-23,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,66,0,66,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-24,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,45,0,45,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-25,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,73,0,73,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-10-26,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,55,55,0,2200.0,389,334,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-10-27,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,5,47.5,60,60,0,2850.0,334,274,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-28,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,65,65,0,3250.0,274,209,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-29,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,77,77,0,3850.0,209,132,143,389,1,389,0,0,0,8,0.86,0.06,1
2023-10-30,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,49,49,0,1960.0,132,83,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-10-31,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,51,51,0,2550.0,83,32,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-11-01,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,58,32,26,1600.0,32,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-11-02,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,76,0,76,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-11-03,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,44,0,44,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-11-04,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,98,0,98,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-11-05,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,20,40.0,90,0,90,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-11-06,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,52,0,52,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-11-07,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,55,0,55,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-11-08,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,61,61,0,3050.0,389,328,143,389,0,0,389,0,0,8,0.86,0.06,0
2023-11-09,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,60,60,0,3000.0,328,268,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-11-10,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,15,42.5,68,68,0,2890.0,268,200,143,389,0,0,0,0,0,8,0.86,0.06,0
2023-11-11,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,88,88,0,4400.0,200,112,143,389,1,389,0,0,0,8,0.86,0.06,0
2023-11-12,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,100,100,0,5000.0,112,12,143,389,0,0,0,0,1,8,0.86,0.06,0
2023-11-13,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,10,45.0,70,12,58,540.0,12,0,143,389,0,0,0,1,0,8,0.86,0.06,0
2023-11-14,Store_Delhi,Home & Kitchen,Dinner Set,Supplier_05,50,0,50.0,72,0,72,0.0,0,0,143,389,0,0,0,1,0,8,0.86,0.06,0
